1,65690.5
2,105267.156862745
3,107655.92
4,60176.2608695652
5,58193.3125
6,75347.0714285714
7,78625.2
8,79870.4
9,30776
10,85013.1818181818
11,93737.6
12,128465.542441404
13,126298.880590527
14,124132.21873965
15,108800.79591807
16,76683.1979590348
17,44565.6
18,71985.9
19,99406.2
20,66658.35
21,66740.5421875
22,66822.734375
23,69876
24,102640
25,92341.8020833333
26,82043.6041666667
27,117691.875
28,101577.2
29,110675.85
30,119774.5
31,124795.083333333
32,129815.666666667
33,97692
34,130441.657738095
35,126206.484002976
36,121971.310267857
37,99466.8333333333
38,82389.8
39,104133.525
40,125877.25
41,73894.375
42,60057.03125
43,46219.6875
44,70527.875
45,124791.75
46,146074.0734375
47,167356.396875
48,159732
49,95553.5
50,83697.50390625
51,84487.5043945312
52,85277.5048828125
53,89992.125
54,161506.25
55,323012.5
56,502931.159090909
57,503303.7109375
58,499401.35546875
59,495499
60,466680.75
61,437862.5
62,417802.671875
63,397742.84375
64,509273.1875
65,446200.770833333
66,383128.354166667
67,409411.708333333
68,466433.25
69,584931.166666667
70,506310.822916667
71,541514.973958333
72,576719.125
73,545259.160267857
74,560140.387276786
75,575021.614285714
76,600280.807142857
77,625540
78,833623.428571429
79,1041706.85714286
80,793383
81,979067.356026786
82,995019.072405134
83,1010970.78878348
84,956399.25
85,1010801.55625
86,1065203.8625
87,1060374.6
88,1068917.15714286
89,1077459.71428571
90,849495.566517857
91,621531.41875
92,700005.0875
93,883031
94,912713.654761905
95,942396.309523809
96,820140.321428571
97,697884.333333333
98,682808.758300781
99,679111.798095703
100,690445.149047852
101,908019.324523926
102,1125593.5
103,1196531.21276042
104,1210120.55690104
105,1134612.05865885
106,1059103.56041667
107,979614.63735119
108,962807.604389881
109,946000.571428571
110,1129876
111,1148425.9375
112,1166975.875
113,1157595
114,1131521.91145833
115,1105448.82291667
116,1020936.22916667
117,1070345.36458333
118,1087759.90104167
119,1089177.13802083
120,1074027.48094223
121,1058877.82386364
122,1027161.27272727
123,846238.333333333
124,843301.458333333
125,843739.479166667
126,844177.5
127,861490
128,1051493.25
129,914867.714285714
130,845512.666666667
131,910703.846153846
132,971803.478632479
133,938301.110409989
134,904798.7421875
135,859454.945746528
136,814111.149305556
137,845737.574652778
138,877364
139,740859.875
140,692829.5625
141,574639.664110456
142,572288.696406885
143,569937.728703315
144,574214.048061999
145,583944.428571429
146,662688.974702381
147,741433.520833333
148,604489.875
149,737620.6375
150,740902.894270833
151,728401.613802083
152,715900.333333333
153,714140.854166667
154,712381.375
155,580796.75
156,627030.375
157,673264
158,617820.857142857
159,649505.678571429
160,681190.5
161,621790.145833333
162,605795.822916667
163,589801.5
164,661126.333333333
165,683632.6
166,676981.708333333
167,670330.816666667
168,587840.366666667
169,590900.933333333
170,593961.5
171,614977.85
172,635994.2
173,668064.586607143
174,700134.973214286
175,698986.196428571
176,687395.252232143
177,675804.308035714
178,626862.142857143
179,621253.301130022
180,621918.294677734
181,631318.397338867
182,640718.5
183,667271.096354167
184,693823.692708333
185,678776.34375
186,691591.280208333
187,704406.216666667
188,714418.965527344
189,713927.350016276
190,713435.734505208
191,688361.25
192,667323.71875
193,646286.1875
194,712108.375
195,639789
196,714050
197,704004.85
198,693959.7
199,677059.498611111
200,660159.297222222
201,720710.194444444
202,639516.233585859
203,675137.116792929
204,710758
205,632032.75
206,626762.875
207,621493
208,586168.666666667
209,550844.333333333
210,656312.666666667
211,584342.237467448
212,548596.84366862
213,531275.92183431
214,562067.960917155
215,592860
216,655747.071428571
217,718634.142857143
218,719547.404761905
219,720460.666666667
220,760278.157459077
221,800095.648251488
222,794056.869915675
223,780259.555555556
224,719961.277777778
225,659663
226,698981.25
227,738299.5
228,752646.375
229,766993.25
230,695582
231,710289.090625
232,724996.18125
233,696107.903125
234,667219.625
235,749071.979166667
236,678147.822916667
237,673622.203125
238,669096.583333333
239,730969.5
240,680020.547916667
241,683527.953125
242,687035.358333333
243,708194.057291667
244,729352.75625
245,707381.666666667
246,708202.159244792
247,706590.778580729
248,704979.397916667
249,669592
250,653763.09375
251,637934.1875
252,529889.875
253,530635.6375
254,531381.4
255,532111.382291667
256,532841.364583333
257,541954.883333333
258,606973.666666667
259,526780.666666667
260,534623.345833333
261,542466.025
262,615208.2625
263,620401.9140625
264,618840.70703125
265,617279.5
266,514898
267,443416.125
268,448230.3125
269,453044.5
270,477337.2
271,448307.244791667
272,489182.955729167
273,494227.01953125
274,499271.083333333
275,468483.5
276,491877.062304688
277,502589.169824219
278,497052.334912109
279,491515.5
280,455047.234375
281,418578.96875
282,429934.4375
283,476032.75
284,480183
285,432668.416666667
286,413201.208333333
287,408539.354166667
288,411280.177083333
289,414021
290,443922.5
291,459062.083333333
292,474201.666666667
293,416053
294,390131.04288737
295,364209.08577474
296,369483.995768229
297,379077.901901972
298,379807.0089867
299,380536.116071429
300,360663.035714286
